"state","agency","agency_short","fiscal_year","fy_start","fy_end","identified","removed","attests_active","source_footnote","latitude","longitude","address","agency_raw","source"
"NORTH CAROLINA","Guilford County Sheriff Office","Gilford County Sheriff",2011,2010-10-01,2011-09-30,1,1,TRUE,FALSE,36.0709,-79.794527,"400 W Washington St, Greensboro, NC 27401","Guilford County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Guilford County Sheriff Office","Gilford County Sheriff",2012,2011-10-01,2012-09-30,0,0,FALSE,FALSE,36.0709,-79.794527,"400 W Washington St, Greensboro, NC 27401","Guilford County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Guilford County Sheriff Office","Gilford County Sheriff",2013,2012-10-01,2013-09-30,0,0,FALSE,FALSE,36.0709,-79.794527,"400 W Washington St, Greensboro, NC 27401","Guilford County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Henderson County Sheriff Office","Henderson County Sheriff",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,35.315198,-82.456697,"100 North Grove Street Hendersonville, NC 28792","Henderson County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Henderson County Sheriff Office","Henderson County Sheriff",2007,2006-10-01,2007-09-30,,,FALSE,FALSE,35.315198,-82.456697,"100 North Grove Street Hendersonville, NC 28792","Henderson County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Henderson County Sheriff Office","Henderson County Sheriff",2008,2007-10-01,2008-09-30,104,75,TRUE,FALSE,35.315198,-82.456697,"100 North Grove Street Hendersonville, NC 28792","Henderson County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Henderson County Sheriff Office","Henderson County Sheriff",2009,2008-10-01,2009-09-30,556,466,TRUE,FALSE,35.315198,-82.456697,"100 North Grove Street Hendersonville, NC 28792","Henderson County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Henderson County Sheriff Office","Henderson County Sheriff",2010,2009-10-01,2010-09-30,241,169,TRUE,FALSE,35.315198,-82.456697,"100 North Grove Street Hendersonville, NC 28792","Henderson County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Henderson County Sheriff Office","Henderson County Sheriff",2011,2010-10-01,2011-09-30,167,121,TRUE,FALSE,35.315198,-82.456697,"100 North Grove Street Hendersonville, NC 28792","Henderson County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Henderson County Sheriff Office","Henderson County Sheriff",2012,2011-10-01,2012-09-30,140,65,TRUE,FALSE,35.315198,-82.456697,"100 North Grove Street Hendersonville, NC 28792","Henderson County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Henderson County Sheriff Office","Henderson County Sheriff",2013,2012-10-01,2013-09-30,82,71,TRUE,FALSE,35.315198,-82.456697,"100 North Grove Street Hendersonville, NC 28792","Henderson County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Mecklenburg County Sheriff Office","Mecklenburg County Sheriff",2006,2005-10-01,2006-09-30,516,319,TRUE,FALSE,35.220722,-80.838583,"700 E. 4th St. Charlotte, NC 28202","Mecklenburg County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Mecklenburg County Sheriff Office","Mecklenburg County Sheriff",2007,2006-10-01,2007-09-30,2201,1474,TRUE,FALSE,35.220722,-80.838583,"700 E. 4th St. Charlotte, NC 28202","Mecklenburg County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Mecklenburg County Sheriff Office","Mecklenburg County Sheriff",2008,2007-10-01,2008-09-30,2212,1866,TRUE,FALSE,35.220722,-80.838583,"700 E. 4th St. Charlotte, NC 28202","Mecklenburg County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Mecklenburg County Sheriff Office","Mecklenburg County Sheriff",2009,2008-10-01,2009-09-30,2512,1813,TRUE,FALSE,35.220722,-80.838583,"700 E. 4th St. Charlotte, NC 28202","Mecklenburg County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Mecklenburg County Sheriff Office","Mecklenburg County Sheriff",2010,2009-10-01,2010-09-30,2037,1142,TRUE,FALSE,35.220722,-80.838583,"700 E. 4th St. Charlotte, NC 28202","Mecklenburg County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Mecklenburg County Sheriff Office","Mecklenburg County Sheriff",2011,2010-10-01,2011-09-30,1524,956,TRUE,FALSE,35.220722,-80.838583,"700 E. 4th St. Charlotte, NC 28202","Mecklenburg County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Mecklenburg County Sheriff Office","Mecklenburg County Sheriff",2012,2011-10-01,2012-09-30,1063,434,TRUE,FALSE,35.220722,-80.838583,"700 E. 4th St. Charlotte, NC 28202","Mecklenburg County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Mecklenburg County Sheriff Office","Mecklenburg County Sheriff",2013,2012-10-01,2013-09-30,626,444,TRUE,FALSE,35.220722,-80.838583,"700 E. 4th St. Charlotte, NC 28202","Mecklenburg County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Wake County Sheriff Office","Wake County Sheriff",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,35.775997,-78.640898,"330 S. Salisbury St. Raleigh, NC 27602","Wake County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Wake County Sheriff Office","Wake County Sheriff",2007,2006-10-01,2007-09-30,,,FALSE,FALSE,35.775997,-78.640898,"330 S. Salisbury St. Raleigh, NC 27602","Wake County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Wake County Sheriff Office","Wake County Sheriff",2008,2007-10-01,2008-09-30,540,352,TRUE,FALSE,35.775997,-78.640898,"330 S. Salisbury St. Raleigh, NC 27602","Wake County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Wake County Sheriff Office","Wake County Sheriff",2009,2008-10-01,2009-09-30,2223,1546,TRUE,FALSE,35.775997,-78.640898,"330 S. Salisbury St. Raleigh, NC 27602","Wake County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Wake County Sheriff Office","Wake County Sheriff",2010,2009-10-01,2010-09-30,1703,957,TRUE,FALSE,35.775997,-78.640898,"330 S. Salisbury St. Raleigh, NC 27602","Wake County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Wake County Sheriff Office","Wake County Sheriff",2011,2010-10-01,2011-09-30,1233,818,TRUE,FALSE,35.775997,-78.640898,"330 S. Salisbury St. Raleigh, NC 27602","Wake County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Wake County Sheriff Office","Wake County Sheriff",2012,2011-10-01,2012-09-30,1093,521,TRUE,FALSE,35.775997,-78.640898,"330 S. Salisbury St. Raleigh, NC 27602","Wake County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"NORTH CAROLINA","Wake County Sheriff Office","Wake County Sheriff",2013,2012-10-01,2013-09-30,799,488,TRUE,FALSE,35.775997,-78.640898,"330 S. Salisbury St. Raleigh, NC 27602","Wake County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"OHIO","Butler County Sheriff Office","Butler County Sheriff",2006,2005-10-01,2006-09-30,,,FALSE,TRUE,39.388067,-84.555948,"705 Hanover St, Hamilton, OH 45011","Butler County Sheriff Office*","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"OHIO","Butler County Sheriff Office","Butler County Sheriff",2007,2006-10-01,2007-09-30,,,FALSE,TRUE,39.388067,-84.555948,"705 Hanover St, Hamilton, OH 45011","Butler County Sheriff Office*","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"OHIO","Butler County Sheriff Office","Butler County Sheriff",2008,2007-10-01,2008-09-30,359,307,TRUE,TRUE,39.388067,-84.555948,"705 Hanover St, Hamilton, OH 45011","Butler County Sheriff Office*","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"OHIO","Butler County Sheriff Office","Butler County Sheriff",2009,2008-10-01,2009-09-30,380,339,TRUE,TRUE,39.388067,-84.555948,"705 Hanover St, Hamilton, OH 45011","Butler County Sheriff Office*","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"OHIO","Butler County Sheriff Office","Butler County Sheriff",2010,2009-10-01,2010-09-30,206,144,TRUE,TRUE,39.388067,-84.555948,"705 Hanover St, Hamilton, OH 45011","Butler County Sheriff Office*","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"OHIO","Butler County Sheriff Office","Butler County Sheriff",2011,2010-10-01,2011-09-30,111,75,TRUE,TRUE,39.388067,-84.555948,"705 Hanover St, Hamilton, OH 45011","Butler County Sheriff Office*","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"OHIO","Butler County Sheriff Office","Butler County Sheriff",2012,2011-10-01,2012-09-30,107,61,TRUE,TRUE,39.388067,-84.555948,"705 Hanover St, Hamilton, OH 45011","Butler County Sheriff Office*","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"OHIO","Butler County Sheriff Office","Butler County Sheriff",2013,2012-10-01,2013-09-30,114,85,TRUE,TRUE,39.388067,-84.555948,"705 Hanover St, Hamilton, OH 45011","Butler County Sheriff Office*","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"OKLAHOMA","Tulsa County Sheriff Office","Tulsa County Sheriff",2006,2005-10-01,2006-09-30,,,FALSE,TRUE,36.154364,-95.996089,"303 W. 1st St. Tulsa, Oklahoma 74103","Tulsa County Sheriff Office*","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"OKLAHOMA","Tulsa County Sheriff Office","Tulsa County Sheriff",2007,2006-10-01,2007-09-30,39,30,TRUE,TRUE,36.154364,-95.996089,"303 W. 1st St. Tulsa, Oklahoma 74103","Tulsa County Sheriff Office*","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"OKLAHOMA","Tulsa County Sheriff Office","Tulsa County Sheriff",2008,2007-10-01,2008-09-30,1363,1248,TRUE,TRUE,36.154364,-95.996089,"303 W. 1st St. Tulsa, Oklahoma 74103","Tulsa County Sheriff Office*","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"OKLAHOMA","Tulsa County Sheriff Office","Tulsa County Sheriff",2009,2008-10-01,2009-09-30,1158,1017,TRUE,TRUE,36.154364,-95.996089,"303 W. 1st St. Tulsa, Oklahoma 74103","Tulsa County Sheriff Office*","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"OKLAHOMA","Tulsa County Sheriff Office","Tulsa County Sheriff",2010,2009-10-01,2010-09-30,963,671,TRUE,TRUE,36.154364,-95.996089,"303 W. 1st St. Tulsa, Oklahoma 74103","Tulsa County Sheriff Office*","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"OKLAHOMA","Tulsa County Sheriff Office","Tulsa County Sheriff",2011,2010-10-01,2011-09-30,930,648,TRUE,TRUE,36.154364,-95.996089,"303 W. 1st St. Tulsa, Oklahoma 74103","Tulsa County Sheriff Office*","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"OKLAHOMA","Tulsa County Sheriff Office","Tulsa County Sheriff",2012,2011-10-01,2012-09-30,1001,477,TRUE,TRUE,36.154364,-95.996089,"303 W. 1st St. Tulsa, Oklahoma 74103","Tulsa County Sheriff Office*","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"OKLAHOMA","Tulsa County Sheriff Office","Tulsa County Sheriff",2013,2012-10-01,2013-09-30,644,492,TRUE,TRUE,36.154364,-95.996089,"303 W. 1st St. Tulsa, Oklahoma 74103","Tulsa County Sheriff Office*","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"RHODE ISLAND","Rhode Island State Police","R.I. State Dept.",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,41.83151,-71.606434,"311 Danielson Pike North Scituate, RI 02857","Rhode Island State Police","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"RHODE ISLAND","Rhode Island State Police","R.I. State Dept.",2007,2006-10-01,2007-09-30,,,FALSE,FALSE,41.83151,-71.606434,"311 Danielson Pike North Scituate, RI 02857","Rhode Island State Police","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"RHODE ISLAND","Rhode Island State Police","R.I. State Dept.",2008,2007-10-01,2008-09-30,,,FALSE,FALSE,41.83151,-71.606434,"311 Danielson Pike North Scituate, RI 02857","Rhode Island State Police","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"RHODE ISLAND","Rhode Island State Police","R.I. State Dept.",2009,2008-10-01,2009-09-30,,,FALSE,FALSE,41.83151,-71.606434,"311 Danielson Pike North Scituate, RI 02857","Rhode Island State Police","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"RHODE ISLAND","Rhode Island State Police","R.I. State Dept.",2010,2009-10-01,2010-09-30,12,,TRUE,FALSE,41.83151,-71.606434,"311 Danielson Pike North Scituate, RI 02857","Rhode Island State Police","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"RHODE ISLAND","Rhode Island State Police","R.I. State Dept.",2011,2010-10-01,2011-09-30,1,0,TRUE,FALSE,41.83151,-71.606434,"311 Danielson Pike North Scituate, RI 02857","Rhode Island State Police","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"RHODE ISLAND","Rhode Island State Police","R.I. State Dept.",2012,2011-10-01,2012-09-30,0,0,FALSE,FALSE,41.83151,-71.606434,"311 Danielson Pike North Scituate, RI 02857","Rhode Island State Police","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"RHODE ISLAND","Rhode Island State Police","R.I. State Dept.",2013,2012-10-01,2013-09-30,0,0,FALSE,FALSE,41.83151,-71.606434,"311 Danielson Pike North Scituate, RI 02857","Rhode Island State Police","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","Beaufort County Sheriff Office","Beaufort County Sheriff",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,32.436252,-80.686023,"2001 Duke St, Beaufort, SC 29902","Beaufort County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","Beaufort County Sheriff Office","Beaufort County Sheriff",2007,2006-10-01,2007-09-30,,,FALSE,FALSE,32.436252,-80.686023,"2001 Duke St, Beaufort, SC 29902","Beaufort County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","Beaufort County Sheriff Office","Beaufort County Sheriff",2008,2007-10-01,2008-09-30,11,11,TRUE,FALSE,32.436252,-80.686023,"2001 Duke St, Beaufort, SC 29902","Beaufort County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","Beaufort County Sheriff Office","Beaufort County Sheriff",2009,2008-10-01,2009-09-30,74,57,TRUE,FALSE,32.436252,-80.686023,"2001 Duke St, Beaufort, SC 29902","Beaufort County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","Beaufort County Sheriff Office","Beaufort County Sheriff",2010,2009-10-01,2010-09-30,59,11,TRUE,FALSE,32.436252,-80.686023,"2001 Duke St, Beaufort, SC 29902","Beaufort County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","Beaufort County Sheriff Office","Beaufort County Sheriff",2011,2010-10-01,2011-09-30,26,16,TRUE,FALSE,32.436252,-80.686023,"2001 Duke St, Beaufort, SC 29902","Beaufort County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","Beaufort County Sheriff Office","Beaufort County Sheriff",2012,2011-10-01,2012-09-30,24,10,TRUE,FALSE,32.436252,-80.686023,"2001 Duke St, Beaufort, SC 29902","Beaufort County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","Beaufort County Sheriff Office","Beaufort County Sheriff",2013,2012-10-01,2013-09-30,2,1,TRUE,FALSE,32.436252,-80.686023,"2001 Duke St, Beaufort, SC 29902","Beaufort County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","Charleston County Sheriff Office","Charleston County Sheriff",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,32.850367,-80.011786,"3691 Leeds Ave, North Charleston, SC 29405","Charleston County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","Charleston County Sheriff Office","Charleston County Sheriff",2007,2006-10-01,2007-09-30,,,FALSE,FALSE,32.850367,-80.011786,"3691 Leeds Ave, North Charleston, SC 29405","Charleston County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","Charleston County Sheriff Office","Charleston County Sheriff",2008,2007-10-01,2008-09-30,,,FALSE,FALSE,32.850367,-80.011786,"3691 Leeds Ave, North Charleston, SC 29405","Charleston County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","Charleston County Sheriff Office","Charleston County Sheriff",2009,2008-10-01,2009-09-30,,,FALSE,FALSE,32.850367,-80.011786,"3691 Leeds Ave, North Charleston, SC 29405","Charleston County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","Charleston County Sheriff Office","Charleston County Sheriff",2010,2009-10-01,2010-09-30,273,139,TRUE,FALSE,32.850367,-80.011786,"3691 Leeds Ave, North Charleston, SC 29405","Charleston County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","Charleston County Sheriff Office","Charleston County Sheriff",2011,2010-10-01,2011-09-30,1239,947,TRUE,FALSE,32.850367,-80.011786,"3691 Leeds Ave, North Charleston, SC 29405","Charleston County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","Charleston County Sheriff Office","Charleston County Sheriff",2012,2011-10-01,2012-09-30,694,298,TRUE,FALSE,32.850367,-80.011786,"3691 Leeds Ave, North Charleston, SC 29405","Charleston County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","Charleston County Sheriff Office","Charleston County Sheriff",2013,2012-10-01,2013-09-30,419,246,TRUE,FALSE,32.850367,-80.011786,"3691 Leeds Ave, North Charleston, SC 29405","Charleston County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","Lexington County Sheriff Department","Lexington County Sheriff Dept.",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,33.979234,-81.251131,"521 Gibson Road Lexington, SC 29072","Lexington County Sheriff Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","Lexington County Sheriff Department","Lexington County Sheriff Dept.",2007,2006-10-01,2007-09-30,,,FALSE,FALSE,33.979234,-81.251131,"521 Gibson Road Lexington, SC 29072","Lexington County Sheriff Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","Lexington County Sheriff Department","Lexington County Sheriff Dept.",2008,2007-10-01,2008-09-30,,,FALSE,FALSE,33.979234,-81.251131,"521 Gibson Road Lexington, SC 29072","Lexington County Sheriff Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","Lexington County Sheriff Department","Lexington County Sheriff Dept.",2009,2008-10-01,2009-09-30,,,FALSE,FALSE,33.979234,-81.251131,"521 Gibson Road Lexington, SC 29072","Lexington County Sheriff Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","Lexington County Sheriff Department","Lexington County Sheriff Dept.",2010,2009-10-01,2010-09-30,42,13,TRUE,FALSE,33.979234,-81.251131,"521 Gibson Road Lexington, SC 29072","Lexington County Sheriff Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","Lexington County Sheriff Department","Lexington County Sheriff Dept.",2011,2010-10-01,2011-09-30,610,480,TRUE,FALSE,33.979234,-81.251131,"521 Gibson Road Lexington, SC 29072","Lexington County Sheriff Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","Lexington County Sheriff Department","Lexington County Sheriff Dept.",2012,2011-10-01,2012-09-30,345,167,TRUE,FALSE,33.979234,-81.251131,"521 Gibson Road Lexington, SC 29072","Lexington County Sheriff Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","Lexington County Sheriff Department","Lexington County Sheriff Dept.",2013,2012-10-01,2013-09-30,178,152,TRUE,FALSE,33.979234,-81.251131,"521 Gibson Road Lexington, SC 29072","Lexington County Sheriff Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","York County Sheriff Office","York County Sheriff",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,34.983908,-81.1991,"1675-2A York Highway York, SC 29745","York County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","York County Sheriff Office","York County Sheriff",2007,2006-10-01,2007-09-30,,,FALSE,FALSE,34.983908,-81.1991,"1675-2A York Highway York, SC 29745","York County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","York County Sheriff Office","York County Sheriff",2008,2007-10-01,2008-09-30,352,282,TRUE,FALSE,34.983908,-81.1991,"1675-2A York Highway York, SC 29745","York County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","York County Sheriff Office","York County Sheriff",2009,2008-10-01,2009-09-30,330,245,TRUE,FALSE,34.983908,-81.1991,"1675-2A York Highway York, SC 29745","York County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","York County Sheriff Office","York County Sheriff",2010,2009-10-01,2010-09-30,185,100,TRUE,FALSE,34.983908,-81.1991,"1675-2A York Highway York, SC 29745","York County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","York County Sheriff Office","York County Sheriff",2011,2010-10-01,2011-09-30,191,122,TRUE,FALSE,34.983908,-81.1991,"1675-2A York Highway York, SC 29745","York County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","York County Sheriff Office","York County Sheriff",2012,2011-10-01,2012-09-30,145,68,TRUE,FALSE,34.983908,-81.1991,"1675-2A York Highway York, SC 29745","York County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"SOUTH CAROLINA","York County Sheriff Office","York County Sheriff",2013,2012-10-01,2013-09-30,55,47,TRUE,FALSE,34.983908,-81.1991,"1675-2A York Highway York, SC 29745","York County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TENNESSEE","Davidson County Sheriff Office","Davidson County Sheriff",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,36.090142,-86.687695,"5131 Harding Pl, Nashville, TN 37211","Davidson County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TENNESSEE","Davidson County Sheriff Office","Davidson County Sheriff",2007,2006-10-01,2007-09-30,1738,1077,TRUE,FALSE,36.090142,-86.687695,"5131 Harding Pl, Nashville, TN 37211","Davidson County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TENNESSEE","Davidson County Sheriff Office","Davidson County Sheriff",2008,2007-10-01,2008-09-30,2648,2189,TRUE,FALSE,36.090142,-86.687695,"5131 Harding Pl, Nashville, TN 37211","Davidson County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TENNESSEE","Davidson County Sheriff Office","Davidson County Sheriff",2009,2008-10-01,2009-09-30,2242,1549,TRUE,FALSE,36.090142,-86.687695,"5131 Harding Pl, Nashville, TN 37211","Davidson County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TENNESSEE","Davidson County Sheriff Office","Davidson County Sheriff",2010,2009-10-01,2010-09-30,1655,804,TRUE,FALSE,36.090142,-86.687695,"5131 Harding Pl, Nashville, TN 37211","Davidson County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TENNESSEE","Davidson County Sheriff Office","Davidson County Sheriff",2011,2010-10-01,2011-09-30,1289,654,TRUE,FALSE,36.090142,-86.687695,"5131 Harding Pl, Nashville, TN 37211","Davidson County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TENNESSEE","Davidson County Sheriff Office","Davidson County Sheriff",2012,2011-10-01,2012-09-30,1321,464,TRUE,FALSE,36.090142,-86.687695,"5131 Harding Pl, Nashville, TN 37211","Davidson County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TENNESSEE","Davidson County Sheriff Office","Davidson County Sheriff",2013,2012-10-01,2013-09-30,38,200,TRUE,FALSE,36.090142,-86.687695,"5131 Harding Pl, Nashville, TN 37211","Davidson County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TENNESSEE","TN Department of Safety","Tenn. Dept. of Safety",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,36.135144,-86.740126,"1150 Foster Avenue Nashville, TN 37243","TN Department of Safety","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TENNESSEE","TN Department of Safety","Tenn. Dept. of Safety",2007,2006-10-01,2007-09-30,,,FALSE,FALSE,36.135144,-86.740126,"1150 Foster Avenue Nashville, TN 37243","TN Department of Safety","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TENNESSEE","TN Department of Safety","Tenn. Dept. of Safety",2008,2007-10-01,2008-09-30,,,FALSE,FALSE,36.135144,-86.740126,"1150 Foster Avenue Nashville, TN 37243","TN Department of Safety","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TENNESSEE","TN Department of Safety","Tenn. Dept. of Safety",2009,2008-10-01,2009-09-30,23,12,TRUE,FALSE,36.135144,-86.740126,"1150 Foster Avenue Nashville, TN 37243","TN Department of Safety","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TENNESSEE","TN Department of Safety","Tenn. Dept. of Safety",2010,2009-10-01,2010-09-30,19,14,TRUE,FALSE,36.135144,-86.740126,"1150 Foster Avenue Nashville, TN 37243","TN Department of Safety","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TENNESSEE","TN Department of Safety","Tenn. Dept. of Safety",2011,2010-10-01,2011-09-30,7,5,TRUE,FALSE,36.135144,-86.740126,"1150 Foster Avenue Nashville, TN 37243","TN Department of Safety","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
