state,county,agency,facility_name,source,facility_source_type,facility_operator_name,facility_source_state_fips,facility_source_county_fips,facility_status,doc_match_tier,doc_research_reason,facility_address,facility_city,facility_county,facility_latitude,facility_longitude
Arizona,NA,Arizona Department of Corrections,NAVAJO COUNTY JAIL,hifld_prisons,COUNTY,NA,04,04017,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,100 E CODE TALKERS DRIVE,HOLBROOK,Navajo,34.870760426159165,-110.1548912383416
Arizona,NA,Arizona Department of Corrections,NAVAJO COUNTY JUVENILE DETENTION CENTER,hifld_prisons,COUNTY,NA,04,04017,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,100 E CODE TALKERS DRIVE,HOLBROOK,Navajo,34.869804297724116,-110.15558081177434
Arizona,NA,Arizona Department of Corrections,NAVAJO COUNTY SHERIFFS OFFICE,hifld,SHERIFF'S OFFICE,NA,04,04017,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,137 WEST ARIZONA STREET,HOLBROOK,Navajo,34.9025198,-110.1592579
Arizona,NA,Arizona Department of Corrections,PIMA COUNTY ADULT DETENTION CENTER,hifld_prisons,COUNTY,NA,04,04019,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1270 W SILVERLAKE RD,TUCSON,Pima,32.200613492038755,-110.99131902355508
Arizona,NA,Arizona Department of Corrections,Pima County Adult Detention Complex,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1270 West Silverlake Road,Tucson,NA,NA,NA
Arizona,NA,Arizona Department of Corrections,PIMA COUNTY JAIL - AJO DISTRICT,hifld_prisons,COUNTY,NA,04,04019,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1249 W AJO WELL ROAD,AJO,Pima,32.38277460009347,-112.85730683933335
Arizona,NA,Arizona Department of Corrections,PIMA COUNTY JAIL - MINIMUM SECURITY FACILITY,hifld_prisons,COUNTY,NA,04,04019,CLOSED,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1801 SOUTH MISSION ROAD,TUCSON,Pima,32.20074372256177,-110.99482921800102
Arizona,NA,Arizona Department of Corrections,PIMA COUNTY JUVENILE COURT CENTER,hifld_prisons,COUNTY,NA,04,04019,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,2225 E AJO WAY,TUCSON,Pima,32.17946796392873,-110.93944569238873
Arizona,NA,Arizona Department of Corrections,PIMA COUNTY SHERIFFS OFFICE,hifld,SHERIFF'S OFFICE,NA,04,04019,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1750 EAST BENSON HIGHWAY,TUCSON,Pima,32.1710385,-110.946597
Arizona,NA,Arizona Department of Corrections,PIMA COUNTY SHERIFFS OFFICE - AJO DISTRICT OFFICE,hifld,SHERIFF'S OFFICE,NA,04,04019,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1249 AJO WELL ROAD,AJO,Pima,32.3826916,-112.8571946
Arizona,NA,Arizona Department of Corrections,PIMA COUNTY SHERIFFS OFFICE - CORONA DE TUCSON SATELLITE OFFICE,hifld,SHERIFF'S OFFICE,NA,04,04019,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,16449 SOUTH HOUGHTON ROAD,CORONA DE TUCSON,Pima,31.9566822,-110.7717676
Arizona,NA,Arizona Department of Corrections,PIMA COUNTY SHERIFFS OFFICE - FOOTHILLS DISTRICT OFFICE,hifld,SHERIFF'S OFFICE,NA,04,04019,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,7300 NORTH SHANNON ROAD,TUCSON,Pima,32.3398757,-111.0281314
Arizona,NA,Arizona Department of Corrections,PIMA COUNTY SHERIFFS OFFICE - GREEN VALLEY DISTRICT OFFICE,hifld,SHERIFF'S OFFICE,NA,04,04019,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,601 NORTH LA CANADA DRIVE,GREEN VALLEY,Pima,31.8801955,-110.9965885
Arizona,NA,Arizona Department of Corrections,PIMA COUNTY SHERIFFS OFFICE - RINCON DISTRICT OFFICE,hifld,SHERIFF'S OFFICE,NA,04,04019,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,8999 EAST TANQUE VERDE ROAD,TUCSON,Pima,32.2586278,-110.8001208
Arizona,NA,Arizona Department of Corrections,PIMA COUNTY SHERIFFS OFFICE - ROBLES RANCH SUBSTATION,hifld,SHERIFF'S OFFICE,NA,04,04019,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,16140 WEST AJO HIGHWAY,TUCSON,Pima,32.0795197,-111.3095353
Arizona,NA,Arizona Department of Corrections,PIMA COUNTY SHERIFFS OFFICE - SAN XAVIER DISTRICT OFFICE,hifld,SHERIFF'S OFFICE,NA,04,04019,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,2545 EAST AJO WAY,TUCSON,Pima,32.178515,-110.9339228
Arizona,NA,Arizona Department of Corrections,PIMA COUNTY SHERIFFS OFFICE - TUCSON MOUNTAIN DISTRICT OFFICE,hifld,SHERIFF'S OFFICE,NA,04,04019,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,6261 NORTH SANDARIO ROAD,TUCSON,Pima,32.3184674,-111.2186428
Arizona,NA,Arizona Department of Corrections,PINAL COUNTY ADULT DETENTION CENTER,hifld_prisons,COUNTY,NA,04,04021,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,971 JASON LOPEZ CIRCLE,FLORENCE,Pinal,33.03995531691432,-111.37569143644453
Arizona,NA,Arizona Department of Corrections,Pinal County Jail,facilities,NA,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,971 N. Jason Lopez Circle,Florence,Pinal,33.04146965,-111.377858
Arizona,NA,Arizona Department of Corrections,PINAL COUNTY SHERIFFS OFFICE - ARIZONA CITY SUBSTATION,hifld,SHERIFF'S OFFICE,NA,04,04021,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1370 SOUTH SUNLAND GIN ROAD,ARIZONA CITY,Pinal,32.7537298,-111.6716885
Arizona,NA,Arizona Department of Corrections,PINAL COUNTY SHERIFFS OFFICE - ORACLE SUBSTATION,hifld,SHERIFF'S OFFICE,NA,04,04021,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1470 NORTH JUSTICE DRIVE,ORACLE,Pinal,32.61409745,-110.764325246
Arizona,NA,Arizona Department of Corrections,PINAL COUNTY SHERIFFS OFFICE - QUEEN CREEK SUBSTATION,hifld,SHERIFF'S OFFICE,NA,04,04021,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,"968 EAST HUNT HIGHWAY, SUITE 1",QUEEN CREEK,Pinal,33.15557031,-111.557298407
Arizona,NA,Arizona Department of Corrections,PINAL COUNTY SHERIFFS OFFICE - SADDLEBROOKE SUBSTATION,hifld,SHERIFF'S OFFICE,NA,04,04021,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,63701 EAST SADDLEBROOKE BOULEVARD,SADDLEBROOKE,Pinal,32.535621247,-110.887727496
Arizona,NA,Arizona Department of Corrections,PINAL COUNTY YOUTH JUSTICE CENTER,hifld_prisons,COUNTY,NA,04,04021,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1410 EAST DIVERSION DAM ROAD,FLORENCE,Pinal,33.039218568510044,-111.371434789266
Arizona,NA,Arizona Department of Corrections,SALT RIVER DEPARTMENT OF CORRECTIONS,hifld_prisons,FEDERAL,NA,04,04013,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,3213 NORTH LONGMORE ROAD,SCOTTSDALE,Maricopa,33.48515862487439,-111.86409648348521
Arizona,NA,Arizona Department of Corrections,SAN CARLOS ADULT / JUVENILE DETENTION CENTER,hifld_prisons,FEDERAL,NA,04,04007,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,INDIAN ROUTE 6 MP 10.5,SAN CARLOS,Gila,33.359902044246574,-110.48030877706374
Arizona,NA,Arizona Department of Corrections,Santa Cruz County Adult Detention Center,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,2170 North Congress Drive,Nogales,NA,NA,NA
Arizona,NA,Arizona Department of Corrections,SANTA CRUZ COUNTY JAIL,hifld_prisons,COUNTY,NA,04,04023,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,2170 N CONGRESS DRIVE,NOGALES,Santa Cruz,31.372100544317874,-110.93763645917637
Arizona,NA,Arizona Department of Corrections,SANTA CRUZ COUNTY JUVENILE DETENTION CENTER,hifld_prisons,COUNTY,NA,04,04023,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,2170 N CONGRESS DR,NOGALES,Santa Cruz,31.372551967410235,-110.93815723132424
Arizona,NA,Arizona Department of Corrections,SANTA CRUZ COUNTY SHERIFFS OFFICE,hifld,SHERIFF'S OFFICE,NA,04,04023,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1250 NORTH HOHOKAM DRIVE,NOGALES,Santa Cruz,31.3553822,-110.9278497
Arizona,NA,Arizona Department of Corrections,SCOTTSDALE CITY JAIL,hifld_prisons,LOCAL,NA,04,04013,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,3700 N 75TH ST,SCOTTSDALE,Maricopa,33.49057479355158,-111.9202467141725
Arizona,NA,Arizona Department of Corrections,SOUTHEAST JUVENILE DETENTION FACILITY,hifld_prisons,COUNTY,NA,04,04013,NOT AVAILABLE,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,222 E JAVELINA AVE,MESA,Maricopa,33.381931325181895,-111.83065835595418
Arizona,NA,Arizona Department of Corrections,TEMPE CITY JAIL,hifld_prisons,LOCAL,NA,04,04013,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,120 E 5TH STREET,TEMPE,Maricopa,33.426154780502905,-111.93749166192873
Arizona,NA,Arizona Department of Corrections,TEMPE POLICE DEPARTMENT - MAIN STATION / TEMPE CITY JAIL,hifld,LOCAL POLICE DEPARTMENT,NA,04,04013,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,120 EAST 5TH STREET,TEMPE,Maricopa,33.425971,-111.9376671
Arizona,NA,Arizona Department of Corrections,TUBA CITY ADULT CORRECTIONS,hifld_prisons,FEDERAL,NA,04,04005,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,240 S MAIN ST,TUBA CITY,Coconino,36.128004505135884,-111.23638148801271
Arizona,NA,Arizona Department of Corrections,USP TUCSON,hifld_prisons,FEDERAL,NA,04,04019,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,9300 SOUTH WILMOT RD,TUCSON,Pima,32.08384224145333,-110.8671079596501
Arizona,NA,Arizona Department of Corrections,USP TUCSON CAMP,hifld_prisons,FEDERAL,NA,04,04019,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,9300 SOUTH WILMOT RD,TUCSON,Pima,32.08116393343759,-110.86225187058295
Arizona,NA,Arizona Department of Corrections,WINDOW ROCK ADULT FACILITY,hifld_prisons,FEDERAL,NA,04,04001,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,N RT 12 AND WINDOW ROCK BLVD,WINDOW ROCK,Apache,35.67342935688877,-109.0575905942699
Arizona,NA,Arizona Department of Corrections,Yavapai County Camp Verde Facility,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,2830 North Commonwealth Drive,Camp Verde,NA,NA,NA
Arizona,NA,Arizona Department of Corrections,YAVAPAI COUNTY DETENTION CENTER - CAMP VERDE,hifld_prisons,COUNTY,NA,04,04025,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,2830 N COMMONWEALTH DRIVE,CAMP VERDE,Yavapai,34.61054392730176,-111.91657296644328
Arizona,NA,Arizona Department of Corrections,YAVAPAI COUNTY DETENTION CENTER - PRESCOTT,hifld_prisons,COUNTY,NA,04,04025,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1200 PRESCOTT LAKES PKWY,PRESCOTT,Yavapai,34.56992609996021,-112.42669442133644
Arizona,NA,Arizona Department of Corrections,YAVAPAI COUNTY DETENTION CENTER - PRESCOTT (OLD),hifld_prisons,COUNTY,NA,04,04025,CLOSED,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,255 E GURLEY ST,PRESCOTT,Yavapai,34.541488495344005,-112.46661004307717
Arizona,NA,Arizona Department of Corrections,YAVAPAI COUNTY JUVENILE DETENTION CENTER,hifld_prisons,COUNTY,NA,04,04025,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1100 PRESCOTT LAKES PARKWAY,PRESCOTT,Yavapai,34.56638461846308,-112.4248280483609
Arizona,NA,Arizona Department of Corrections,YAVAPAI COUNTY SHERIFFS OFFICE - HEADQUARTERS,hifld,SHERIFF'S OFFICE,NA,04,04025,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,255 EAST GURLEY STREET,PRESCOTT,Yavapai,34.5415012,-112.4665698
Arizona,NA,Arizona Department of Corrections,YUMA COUNTY DETENTION CENTER,hifld_prisons,COUNTY,NA,04,04027,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,200 W COURT ST,YUMA,Yuma,32.72466802259658,-114.62244961020872
Arizona,NA,Arizona Department of Corrections,YUMA COUNTY JUVENILE JUSTICE CENTER,hifld_prisons,COUNTY,NA,04,04027,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,2440 WEST 28TH STREET,YUMA,Yuma,32.67779374182639,-114.64913782524546
Arkansas,Pulaksi County,Arkansas Department of Corrections,Arkansas County Detention Center,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1000 Ricebelt Avenue,DeWitt,NA,NA,NA
Arkansas,Pulaksi County,Arkansas Department of Corrections,ARKANSAS COUNTY JAIL,hifld_prisons,COUNTY,NA,05,05001,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1000 RICEBELT AVENUE,DEWITT,Arkansas,34.27290688972273,-91.34500493306435
Arkansas,Pulaksi County,Arkansas Department of Corrections,ARKANSAS COUNTY SHERIFFS OFFICE,hifld,SHERIFF'S OFFICE,NA,05,05001,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,312 SOUTH COLLEGE STREET,STUTTGART,Arkansas,34.4995796,-91.5516971
Arkansas,Pulaksi County,Arkansas Department of Corrections,ARKANSAS COUNTY SHERIFF - SOUTHERN DISTRICT,hifld,SHERIFF'S OFFICE,NA,05,05001,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1000 RICE BELT AVENUE,DEWITT,Arkansas,34.272232056,-91.344792244
Arkansas,Pulaksi County,Arkansas Department of Corrections,ASHLEY COUNTY DETENTION CENTER,hifld_prisons,COUNTY,NA,05,05003,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,842 ASHLEY 12 WEST,HAMBURG,Ashley,33.22909559921305,-91.8135612351522
Arkansas,Pulaksi County,Arkansas Department of Corrections,Ashley County Jail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,842 Ashley 12 West,Hamburg,NA,NA,NA
Arkansas,Pulaksi County,Arkansas Department of Corrections,ASHLEY COUNTY SHERIFFS OFFICE,hifld,SHERIFF'S OFFICE,NA,05,05003,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,842 ASHLEY ROAD 12 WEST,HAMBURG,Ashley,33.229093399999996,-91.8133436
Arkansas,Pulaksi County,Arkansas Department of Corrections,Baxter County Jail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,904 Highway 62 West,Mountain Home,NA,NA,NA
Arkansas,Pulaksi County,Arkansas Department of Corrections,BAXTER COUNTY JAIL / SHERIFF,hifld_prisons,COUNTY,NA,05,05005,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,904 HWY 62 W,MOUNTAIN HOME,Baxter,36.33375302618811,-92.38736325733748
Arkansas,Pulaksi County,Arkansas Department of Corrections,BAXTER COUNTY SHERIFFS OFFICE,hifld,SHERIFF'S OFFICE,NA,05,05005,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,904 UNITED STATES HIGHWAY 62 BUISNESS ROUTE SOUTHWEST,MOUNTAIN HOME,Baxter,36.333436646,-92.386822568
Arkansas,Pulaksi County,Arkansas Department of Corrections,Benton County Detention Facility,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1300 SW 14th Street,Bentonville,NA,NA,NA
Arkansas,Pulaksi County,Arkansas Department of Corrections,BENTON COUNTY JAIL,hifld_prisons,COUNTY,NA,05,05007,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1300 SOUTHWEST 14TH STREET,BENTONVILLE,Benton,36.35980460895608,-94.2293095448147
Arkansas,Pulaksi County,Arkansas Department of Corrections,BENTON COUNTY JUVENILE DETENTION CENTER,hifld_prisons,COUNTY,NA,05,05007,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1301 SW MELISSA DR,BENTONVILLE,Benton,36.35996625340602,-94.2270063246442
Arkansas,Pulaksi County,Arkansas Department of Corrections,BENTON COUNTY SHERIFFS OFFICE,hifld,SHERIFF'S OFFICE,NA,05,05007,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1301 SOUTHWEST 14TH STREET,BENTONVILLE,Benton,36.359916817,-94.226951818
Arkansas,Pulaksi County,Arkansas Department of Corrections,BENTON COUNTY SHERIFFS OFFICE - BELLA VISTA DIVISION,hifld,SHERIFF'S OFFICE,NA,05,05007,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1300 SW 14TH ST,BELLA VISTA,Benton,36.359628,-94.229538
Arkansas,Pulaksi County,Arkansas Department of Corrections,BOONE COUNTY JAIL,hifld_prisons,COUNTY,NA,05,05009,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,5800 LAW DRIVE,HARRISON,Boone,36.17733337192861,-93.02400655577857
Arkansas,Pulaksi County,Arkansas Department of Corrections,Boone County Law Enforcement Center,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,5800 Law Drive,Harrison,NA,NA,NA
Arkansas,Pulaksi County,Arkansas Department of Corrections,BOONE COUNTY SHERIFFS OFFICE,hifld,SHERIFF'S OFFICE,NA,05,05009,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,400 EAST PROSPECT STREET,HARRISON,Boone,36.2329415,-93.1028619
Arkansas,Pulaksi County,Arkansas Department of Corrections,BRADLEY COUNTY SHERIFFS OFFICE,hifld,SHERIFF'S OFFICE,NA,05,05011,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,107 NORTH MYRTLE STREET,WARREN,Bradley,33.614954151,-92.063688149
Arkansas,Pulaksi County,Arkansas Department of Corrections,Brinkley City Jail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,233 West Cedar Street,Brinkley,NA,NA,NA
Arkansas,Pulaksi County,Arkansas Department of Corrections,Calhoun County Detention Center,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,449 9th Street,Hampton,NA,NA,NA
Arkansas,Pulaksi County,Arkansas Department of Corrections,CALHOUN COUNTY JAIL,hifld_prisons,COUNTY,NA,05,05013,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,449 9TH STREET,HAMPTON,Calhoun,33.52998224417014,-92.45627931292785
Arkansas,Pulaksi County,Arkansas Department of Corrections,CALHOUN COUNTY SHERIFFS OFFICE,hifld,SHERIFF'S OFFICE,NA,05,05013,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,449 9TH STREET,HAMPTON,Calhoun,33.5299139,-92.4562941
