qa_flags,state,county,agency,agency_facility_count,facility_name,facility_county,facility_source_county,facility_source_county_fips,facility_source_type,source,match_type,match_score,agreement_needs_review,facility_address,facility_city
,Texas,Milam County,Milam County Sheriff's Office,2,MILAM COUNTY SHERIFFS DEPARTMENT / MILAM COUNTY JAIL,Milam,Milam,48331,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,512 NORTH JEFFERSON AVENUE,CAMERON
,Texas,Mills County,Mills County Sheriff's Office,2,MILLS COUNTY JAIL,Mills,Mills,48333,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,2111 PRIDDY RD,GOLDTHWAITE
,Texas,Mills County,Mills County Sheriff's Office,2,MILLS COUNTY SHERIFF OFFICE / MILLS COUNTY JAIL,Mills,Mills,48333,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,1007 5TH STREET,GOLDTHWAITE
,Texas,Montague County,Montague County Sheriff's Office,2,MONTAGUE COUNTY JAIL,Montague,Montague,48337,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,111 SOUTH GRAND ST,MONTAGUE
,Texas,Montague County,Montague County Sheriff's Office,2,MONTAGUE COUNTY SHERIFFS OFFICE / MONTAGUE COUNTY JAIL,Montague,Montague,48337,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,100 GRAND STREET,MONTAGUE
,Texas,Montgomery County,Montgomery County Sheriff’s Office,2,MONTGOMERY COUNTY SHERIFFS OFFICE / MONTGOMERY COUNTY JAIL,Montgomery,Montgomery,48339,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,1 CRIMINAL JUSTICE DRIVE,CONROE
,Texas,Montgomery County,Montgomery County Sheriff’s Office,2,Montgomery County Jail,Montgomery,NA,NA,NA,facilities,exact_county_pattern_all_facilities,1,TRUE,1 Criminal Justice Dr,Conroe
,Texas,Moore County,Moore County Sheriff's Office,2,MOORE COUNTY JAIL,Moore,Moore,48341,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,700 SOUTH BLISS AVENUE,DUMAS
,Texas,Moore County,Moore County Sheriff's Office,2,MOORE COUNTY SHERIFFS OFFICE / MOORE COUNTY JAIL,Moore,Moore,48341,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,700 SOUTH BLISS AVENUE,DUMAS
,Texas,Morris County,Morris County Sheriff's Office,2,MORRIS COUNTY JAIL,Morris,Morris,48343,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,502 UNION STREET,DAINGERFIELD
,Texas,Morris County,Morris County Sheriff's Office,2,MORRIS COUNTY SHERIFF DEPARTMENT / MORRIS COUNTY JAIL,Morris,Morris,48343,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,502 UNION STREET,DAINGERFIELD
,Texas,Nacogdoches County,Nacogdoches County Sheriff's Office,2,NACOGDOCHES COUNTY JAIL,Nacogdoches,Nacogdoches,48347,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,2306 DOUGLASS RD,NACOGDOCHES
,Texas,Nacogdoches County,Nacogdoches County Sheriff's Office,2,NACOGDOCHES COUNTY SHERIFF / NACOGDOCHES COUNTY JAIL,Nacogdoches,Nacogdoches,48347,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,2306 DOUGLASS ROAD,NACOGDOCHES
,Texas,Newton County,Newton County Sheriff's Office,3,NEWTON COUNTY CORRECTIONAL CENTER,Newton,Newton,48351,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,2402 E COURT ST,NEWTON
,Texas,Newton County,Newton County Sheriff's Office,3,NEWTON COUNTY JAIL,Newton,Newton,48351,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,110 E COURT STREET,NEWTON
,Texas,Newton County,Newton County Sheriff's Office,3,NEWTON COUNTY SHERIFFS OFFICE / NEWTON COUNTY JAIL,Newton,Newton,48351,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,110 EAST COURT STREET,NEWTON
,Texas,Nolan County,Nolan County Sheriff's Office,2,NOLAN COUNTY JAIL,Nolan,Nolan,48353,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,211 AVENGER FIELD RD,SWEETWATER
,Texas,Nolan County,Nolan County Sheriff's Office,2,NOLAN COUNTY SHERIFFS OFFICE / NOLAN COUNTY JAIL,Nolan,Nolan,48353,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,"100 EAST THIRD STREET, SUITE 110",SWEETWATER
,Texas,Nueces County,Nueces County Sheriff's Office,1,NUECES COUNTY SHERIFFS OFFICE / NUECES COUNTY JAIL,Nueces,Nueces,48355,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,"901 LEOPARD STREET, SUITE 220",CORPUS CHRISTI
,Texas,Ochiltree County,Ochiltree County Sheriff's Office,2,OCHILTREE COUNTY JAIL,Ochiltree,Ochiltree,48357,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,21 SOUTHEAST 6TH AVENUE,PERRYTON
,Texas,Ochiltree County,Ochiltree County Sheriff's Office,2,OCHILTREE COUNTY SHERIFFS OFFICE / OCHILTREE COUNTY JAIL,Ochiltree,Ochiltree,48357,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,21 SOUTHEAST 6TH AVENUE,PERRYTON
,Texas,Oldham County,Oldham County Sheriff's Office,2,OLDHAM COUNTY JAIL,Oldham,Oldham,48359,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,105 SOUTH MAIN STREET,VEGA
,Texas,Oldham County,Oldham County Sheriff's Office,2,OLDHAM COUNTY SHERIFFS DEPARTMENT / OLDHAM COUNTY JAIL,Oldham,Oldham,48359,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,105 SOUTH MAIN STREET,VEGA
,Texas,Orange County,Orange County Sheriff's Office,2,ORANGE COUNTY CORRECTIONAL FACILITY,Orange,Orange,48361,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,205 S BORDER ST,ORANGE
,Texas,Orange County,Orange County Sheriff's Office,2,ORANGE COUNTY SHERIFF DEPARTMENT / ORANGE COUNTY JAIL,Orange,Orange,48361,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,205 SOUTH BORDER STREET,ORANGE
,Texas,Palo Pinto County,Palo Pinto County Sheriff's Office,3,PALO PINTO COUNTY JAIL,Palo Pinto,Palo Pinto,48363,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,420 CEDAR ST,PALO PINTO
,Texas,Palo Pinto County,Palo Pinto County Sheriff's Office,3,PALO PINTO COUNTY SHERIFF DEPARTMENT - POSSUM KINGDOM LAKE SUBSTATION,Palo Pinto,Palo Pinto,48363,CONSTABLE/MARSHAL,hifld,exact_county_pattern_all_facilities,1,FALSE,1700 STATE PARK ROAD 36,GRAFORD
,Texas,Palo Pinto County,Palo Pinto County Sheriff's Office,3,PALO PINTO COUNTY SHERIFFS OFFICE / PALO PINTO COUNTY JAIL,Palo Pinto,Palo Pinto,48363,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,420 CEDAR STREET,PALO PINTO
,Texas,Panola County,Panola County Sheriff's Office,2,PANOLA COUNTY JAIL,Panola,Panola,48365,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,319 W WELLINGTON ST,CARTHAGE
,Texas,Panola County,Panola County Sheriff's Office,2,PANOLA COUNTY SHERIFFS OFFICE / PANOLA COUNTY JAIL,Panola,Panola,48365,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,314 WEST WELLINGTON STREET,CARTHAGE
,Texas,Parker County,Parker County Sheriff's Office,2,PARKER COUNTY JAIL,Parker,Parker,48367,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,612 JAMESON ST,WEATHERFORD
,Texas,Parker County,Parker County Sheriff's Office,2,PARKER COUNTY SHERIFFS DEPARTMENT / PARKER COUNTY JAIL,Parker,Parker,48367,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,129 HOGLE STREET,WEATHERFORD
,Texas,Parmer County,Parmer County Sheriff's Office,2,PARMER COUNTY JAIL,Parmer,Parmer,48369,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,300 4TH STREET,FARWELL
,Texas,Parmer County,Parmer County Sheriff's Office,2,PARMER COUNTY SHERIFFS OFFICE / PARMER COUNTY DETENTION CENTER,Parmer,Parmer,48369,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,300 4TH STREET,FARWELL
,Texas,Pecos County,Pecos County Sheriff's Office,2,PECOS COUNTY JAIL,Pecos,Pecos,48371,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,1774 N US HWY 285,FORT STOCKTON
,Texas,Pecos County,Pecos County Sheriff's Office,2,PECOS COUNTY SHERIFFS OFFICE / PECOS COUNTY JAIL,Pecos,Pecos,48371,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,1774 NORTH UNITED STATES HIGHWAY 285,FORT STOCKTON
,Texas,Polk County,Polk County Sheriff's Office,2,POLK COUNTY JAIL,Polk,Polk,48373,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,1733 N WASHINGTON AVE,LIVINGSTON
,Texas,Polk County,Polk County Sheriff's Office,2,POLK COUNTY SHERIFFS DEPARTMENT / POLK COUNTY JAIL,Polk,Polk,48373,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,1733 NORTH WASHINGTON AVENUE,LIVINGSTON
,Texas,Potter County,Potter County Sheriff's Office,3,POTTER COUNTY SHERIFFS OFFICE,Potter,Potter,48375,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,608 SOUTH PIERCE STREET,AMARILLO
,Texas,Potter County,Potter County Sheriff's Office,3,Potter County Jail,Potter,NA,NA,NA,facilities,exact_county_pattern_all_facilities,1,FALSE,13100 NE 29th Ave,Amarillo
,Texas,Presidio County,Presidio County Sheriff's Office,3,PRESIDIO COUNTY JAIL,Presidio,Presidio,48377,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,320 NORTH HIGHLAND AVE,MARFA
,Texas,Presidio County,Presidio County Sheriff's Office,3,PRESIDIO COUNTY SHERIFF OFFICE - ANNEX,Presidio,Presidio,48377,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,300 EAST OREILLY STREET,PRESIDIO
,Texas,Presidio County,Presidio County Sheriff's Office,3,PRESIDIO COUNTY SHERIFF OFFICE / PRESIDIO COUNTY JAIL,Presidio,Presidio,48377,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,310 NORTH HIGHLAND STREET,MARFA
,Texas,Rains County,Rains County Sheriff's Office,2,RAINS COUNTY JAIL,Rains,Rains,48379,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,313 NORTH STREET,EMORY
,Texas,Rains County,Rains County Sheriff's Office,2,RAINS COUNTY SHERIFFS OFFICE / RAINS COUNTY JAIL,Rains,Rains,48379,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,313 NORTH STREET,EMORY
,Texas,Randall County,Randall County Sheriff's Office,2,RANDALL COUNTY SHERIFFS OFFICE / RANDALL COUNTY JAIL,Randall,Randall,48381,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,9100 SOUTH GEORGIA STREET,AMARILLO
,Texas,Randall County,Randall County Sheriff's Office,2,Randall County Jail,Randall,NA,NA,NA,facilities,exact_county_pattern_all_facilities,1,TRUE,9100 South Georgia Street,Amarillo
,Texas,Reagan County,Reagan County Sheriff's Office,2,REAGAN COUNTY JAIL,Reagan,Reagan,48383,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,320 NORTH PLAZA AVENUE,BIG LAKE
,Texas,Reagan County,Reagan County Sheriff's Office,2,REAGAN COUNTY SHERIFFS DEPARTMENT / REAGAN COUNTY JAIL,Reagan,Reagan,48383,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,320 NORTH PLAZA AVENUE,BIG LAKE
,Texas,Real County,Real County Sheriff's Office,2,REAL COUNTY JAIL,Real,Real,48385,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,146 UNITED STATES HIGHWAY 83,LEAKEY
,Texas,Real County,Real County Sheriff's Office,2,REAL COUNTY SHERIFFS OFFICE / REAL COUNTY JAIL,Real,Real,48385,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,146 UNITED STATES HIGHWAY 83,LEAKEY
,Texas,Refugio County,Refugio County Sheriff’s Office,2,REFUGIO COUNTY JAIL,Refugio,Refugio,48391,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,808 COMMERCE STREET,REFUGIO
,Texas,Refugio County,Refugio County Sheriff’s Office,2,REFUGIO COUNTY SHERIFFS OFFICE / REFUGIO COUNTY JAIL,Refugio,Refugio,48391,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,808 COMMERCE STREET,REFUGIO
,Texas,Robertson County,Robertson County Sheriff's Office,2,ROBERTSON COUNTY JAIL,Robertson,Robertson,48395,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,113 WEST DECHERD STREET,FRANKLIN
,Texas,Robertson County,Robertson County Sheriff's Office,2,ROBERTSON COUNTY SHERIFFS OFFICE / ROBERTSON COUNTY JAIL,Robertson,Robertson,48395,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,113 WEST DECHERD STREET,FRANKLIN
,Texas,Rockwall County,Rockwall County Sheriff's Office,2,ROCKWALL COUNTY JAIL,Rockwall,Rockwall,48397,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,950 T L TOWNSEND DR,ROCKWALL
,Texas,Rockwall County,Rockwall County Sheriff's Office,2,ROCKWALL COUNTY SHERIFFS OFFICE / ROCKWALL COUNTY JAIL,Rockwall,Rockwall,48397,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,950 T L TOWNSEND DRIVE,ROCKWALL
,Texas,Rusk County,Rusk County Sheriff's Office,2,RUSK COUNTY JAIL,Rusk,Rusk,48401,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,210 W CHARLEVOIX ST,HENDERSON
,Texas,Rusk County,Rusk County Sheriff's Office,2,RUSK COUNTY SHERIFFS OFFICE,Rusk,Rusk,48401,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,210 WEST CHARLEVOIX STREET,HENDERSON
,Texas,Sabine County,Sabine County Sheriff's Office,2,SABINE COUNTY JAIL,Sabine,Sabine,48403,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,310 MAIN STREET,HEMPHILL
,Texas,Sabine County,Sabine County Sheriff's Office,2,SABINE COUNTY SHERIFFS OFFICE / SABINE COUNTY JAIL,Sabine,Sabine,48403,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,310 MAIN STREET,HEMPHILL
,Texas,San Jacinto County,San Jacinto County Sheriff's Office,2,SAN JACINTO COUNTY JAIL,San Jacinto,San Jacinto,48407,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,75 W CEDAR AVE,COLDSPRING
,Texas,San Jacinto County,San Jacinto County Sheriff's Office,2,SAN JACINTO COUNTY SHERIFFS DEPARTMENT / SAN JACINTO COUNTY JAIL,San Jacinto,San Jacinto,48407,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,73 WEST CEDAR AVENUE,COLDSPRING
,Texas,San Patricio County,San Patricio County Sheriff’s Office,2,SAN PATRICIO COUNTY JAIL,San Patricio,San Patricio,48409,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,300 NORTH RACHAL AVE,SINTON
,Texas,San Patricio County,San Patricio County Sheriff’s Office,2,SAN PATRICIO COUNTY SHERIFF OFFICE / SAN PATRICIO COUNTY JAIL,San Patricio,San Patricio,48409,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,300 NORTH RACHAL STREET,SINTON
,Texas,Schleicher County,Schleicher County Sheriff's Office,2,SCHLEICHER COUNTY JAIL,Schleicher,Schleicher,48413,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,4 SOUTH DIVIDE STREET,ELDORADO
,Texas,Schleicher County,Schleicher County Sheriff's Office,2,SCHLEICHER COUNTY SHERIFFS OFFICE / SCHLEICHER COUNTY JAIL,Schleicher,Schleicher,48413,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,4 SOUTH DIVIDE STREET,ELDORADO
,Texas,Scurry County,Scurry County Sheriff's Office,2,SCURRY COUNTY JAIL,Scurry,Scurry,48415,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,1300 26TH ST,SNYDER
,Texas,Scurry County,Scurry County Sheriff's Office,2,SCURRY COUNTY SHERIFFS OFFICE / SCURRY COUNTY JAIL,Scurry,Scurry,48415,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,1300 26TH STREET,SNYDER
,Texas,Shackelford County,Shackelford County Sheriff's Office,2,SHACKELFORD COUNTY JAIL,Shackelford,Shackelford,48417,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,791 US HWY 180 WEST,ALBANY
,Texas,Shackelford County,Shackelford County Sheriff's Office,2,SHACKELFORD COUNTY SHERIFFS OFFICE / SHACKELFORD COUNTY JAIL,Shackelford,Shackelford,48417,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,309 SOUTH 2ND STREET,ALBANY
,Texas,Shelby County,Shelby County Sheriff's Office,2,SHELBY COUNTY JAIL,Shelby,Shelby,48419,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,100 HURST STREET,CENTER
,Texas,Shelby County,Shelby County Sheriff's Office,2,SHELBY COUNTY SHERIFFS DEPARTMENT / SHELBY COUNTY JAIL,Shelby,Shelby,48419,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,100 HURST STREET,CENTER
,Texas,Sherman County,Sherman County Sheriff's Office,2,SHERMAN COUNTY JAIL,Sherman,Sherman,48421,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,701 NORTH 3RD STREET,STRATFORD
,Texas,Sherman County,Sherman County Sheriff's Office,2,SHERMAN COUNTY SHERIFFS OFFICE / SHERMAN COUNTY JAIL,Sherman,Sherman,48421,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,701 NORTH 3RD STREET,STRATFORD
,Texas,Smith County,Smith County Sheriff’s Office,3,SMITH COUNTY JAIL - CENTRAL DIVISION,Smith,Smith,48423,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,227 N SPRING ST,TYLER
,Texas,Smith County,Smith County Sheriff’s Office,3,SMITH COUNTY SHERIFFS OFFICE,Smith,Smith,48423,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,106 EAST ELM STREET,TYLER
,Texas,Somervell County,Somervell County Sheriff's Office,3,SOMERVELL COUNTY JAIL,Somervell,Somervell,48425,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,750 EAST GIBBS BOULEVARD,GLEN ROSE
,Texas,Somervell County,Somervell County Sheriff's Office,3,SOMERVELL COUNTY SHERIFFS OFFICE / SOMERVELL COUNTY JAIL,Somervell,Somervell,48425,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,750 EAST GIBBS BOULEVARD,GLEN ROSE
,Texas,Somervell County,Somervell County Sheriff's Office,3,Somervell County Sheriff’s Department,Somervell,NA,NA,NA,facilities,exact_county_pattern_all_facilities,1,FALSE,750 Bo Gibbs Blvd,Glen Rose
,Texas,Stephens County,Stephens County Sheriff's Office,2,STEPHENS COUNTY LAW ENFORCEMENT CENTER,Stephens,Stephens,48429,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,210 EAST DYER,BRECKENRIDGE
,Texas,Stephens County,Stephens County Sheriff's Office,2,STEPHENS COUNTY SHERIFFS OFFICE / STEPHENS COUNTY JAIL,Stephens,Stephens,48429,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,200 WEST WALKER STREET,BRECKENRIDGE
,Texas,Sutton County,Sutton County Sheriff's Office,2,SUTTON COUNTY JAIL,Sutton,Sutton,48435,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,401 EAST OAK STREET,SONORA
,Texas,Sutton County,Sutton County Sheriff's Office,2,SUTTON COUNTY SHERIFFS OFFICE / SUTTON COUNTY JAIL,Sutton,Sutton,48435,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,401 EAST OAK STREET,SONORA
,Texas,Swisher County,Swisher County Sheriff's Office,2,SWISHER COUNTY JAIL,Swisher,Swisher,48437,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,136 E BROADWAY AVE,TULIA
,Texas,Swisher County,Swisher County Sheriff's Office,2,SWISHER COUNTY SHERIFFS OFFICE / SWISHER COUNTY JAIL,Swisher,Swisher,48437,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,136 EAST BROADWAY AVENUE,TULIA
,Texas,Tarrant County,Tarrant County Sheriff’s Office,6,TARRANT COUNTY JAIL - BELKNAP,Tarrant,Tarrant,48439,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,350 W BELKNAP,FORT WORTH
,Texas,Tarrant County,Tarrant County Sheriff’s Office,6,TARRANT COUNTY JAIL - COLD SPRINGS,Tarrant,Tarrant,48439,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,1815 COLD SPRINGS RD,FORT WORTH
,Texas,Tarrant County,Tarrant County Sheriff’s Office,6,TARRANT COUNTY JAIL - GREENBAY,Tarrant,Tarrant,48439,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,2500 URBAN DR,FORT WORTH
,Texas,Tarrant County,Tarrant County Sheriff’s Office,6,TARRANT COUNTY SHERIFFS DEPARTMENT - NORTH PATROL,Tarrant,Tarrant,48439,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,6651 LAKE WORTH BOULEVARD,FORT WORTH
,Texas,Tarrant County,Tarrant County Sheriff’s Office,6,TARRANT COUNTY SHERIFFS DEPARTMENT - SOUTH PATROL,Tarrant,Tarrant,48439,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,800 RENDON CROWLEY ROAD EAST,BURLESON
,Texas,Tarrant County,Tarrant County Sheriff’s Office,6,TARRANT COUNTY SHERIFFS OFFICE - ADMINISTRATION,Tarrant,Tarrant,48439,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,"200 TAYLOR STREET, 7TH FLOOR TARRANT COUNTY PLAZA BUILDING",FORT WORTH
,Texas,Taylor County,Taylor County Sheriff's Office,2,TAYLOR COUNTY JAIL,Taylor,Taylor,48441,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,910 S 27TH,ABILENE
,Texas,Taylor County,Taylor County Sheriff's Office,2,TAYLOR COUNTY SHERIFFS OFFICE,Taylor,Taylor,48441,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,450 PECAN STREET,ABILENE
,Texas,Terrell County,Terrell County Sheriff's Office,2,TERRELL COUNTY JAIL,Terrell,Terrell,48443,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,105 EAST HACKBERRY STREET,SANDERSON
,Texas,Terrell County,Terrell County Sheriff's Office,2,TERRELL COUNTY SHERIFFS OFFICE / TERRELL COUNTY JAIL,Terrell,Terrell,48443,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,105 EAST HACKBERRY STREET,SANDERSON
,Texas,Terry County,Terry County Sheriff's Office,1,TERRY COUNTY SHERIFFS DEPARTMENT / TERRY COUNTY JAIL,Terry,Terry,48445,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,1311 TAHOKA ROAD,BROWNFIELD
,Texas,Titus County,Titus County Sheriff's Office,3,TITUS COUNTY JAIL / SHERIFF,Titus,Titus,48449,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,304 S VAN BUREN,MOUNT PLEASANT
,Texas,Titus County,Titus County Sheriff's Office,3,TITUS COUNTY SHERIFFS OFFICE / TITUS COUNTY JAIL,Titus,Titus,48449,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,304 SOUTH VAN BUREN AVENUE,MOUNT PLEASANT
,Texas,Titus County,Titus County Sheriff's Office,3,Titus County Jail,Titus,NA,NA,NA,facilities,exact_county_pattern_all_facilities,1,TRUE,304 South Van Buren Avenue,Mount Pleasant
,Texas,Tom Green County,Tom Green County Sheriff's Office,2,TOM GREEN COUNTY SHERIFFS OFFICE,Tom Green,Tom Green,48451,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,222 WEST HARRIS AVENUE,SAN ANGELO
,Texas,Tom Green County,Tom Green County Sheriff's Office,2,Tom Green County Jail,Tom Green,NA,NA,NA,facilities,exact_county_pattern_all_facilities,1,FALSE,4382 N Us Hwy 277,San Angelo
,Texas,Trinity County,Trinity County Sheriff's Office,2,TRINITY COUNTY JAIL,Trinity,Trinity,48455,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,TRUE,214 1ST STREET,GROVETON
,Texas,Trinity County,Trinity County Sheriff's Office,2,TRINITY COUNTY SHERIFFS OFFICE / TRINITY COUNTY JAIL,Trinity,Trinity,48455,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,TRUE,214 WEST 1ST STREET,GROVETON
,Texas,Tyler County,Tyler County Sheriff's Office,2,TYLER COUNTY JAIL,Tyler,Tyler,48457,COUNTY,hifld_prisons,exact_county_pattern_all_facilities,1,FALSE,702 N MAGNOLIA ST,WOODVILLE
,Texas,Tyler County,Tyler County Sheriff's Office,2,TYLER COUNTY SHERIFFS OFFICE / JUSTICE CENTER,Tyler,Tyler,48457,SHERIFF'S OFFICE,hifld,exact_county_pattern_all_facilities,1,FALSE,702 NORTH MAGNOLIA STREET,WOODVILLE
