staged_file,source_file,source_url,snapshot_ts,sha256
sheets/sheets_wayback_20260814/participatingAgencies04102025am_6b049eb97837.xlsx,excels/6b049eb978370a14e733dce58a13547eed22c9f94c342856291dfbbabf29da69.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies04102025am.xlsx,20250410132731,6b049eb978370a14e733dce58a13547eed22c9f94c342856291dfbbabf29da69
sheets/sheets_wayback_20260814/participatingAgencies04112025pm_adad1f089a00.xlsx,excels/adad1f089a00bc0f15082ce390a729e205ef5ffda81699eceeacbe644dfeb438.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies04112025pm.xlsx,20250414043513,adad1f089a00bc0f15082ce390a729e205ef5ffda81699eceeacbe644dfeb438
sheets/sheets_wayback_20260814/participatingAgencies04132026am_85b54a8e1b33.xlsx,excels/85b54a8e1b3343092cff9c496716f99c55ca923108dfb16364c06a9f55791672.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies04132026am.xlsx,20260414114945,85b54a8e1b3343092cff9c496716f99c55ca923108dfb16364c06a9f55791672
sheets/sheets_wayback_20260814/participatingAgencies04142025am_2b08799b50ae.xlsx,excels/2b08799b50ae8c804743f90bf645bcce57789f6ba642db33cd3e6dc48fd4924f.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies04142025am.xlsx,20250415094706,2b08799b50ae8c804743f90bf645bcce57789f6ba642db33cd3e6dc48fd4924f
sheets/sheets_wayback_20260814/participatingAgencies04152026pm_0a93968abccb.xlsx,excels/0a93968abccb74e46814e5318f6a83474d2bff2788699c57a5a5d3440a6788a2.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies04152026pm.xlsx,20260415220155,0a93968abccb74e46814e5318f6a83474d2bff2788699c57a5a5d3440a6788a2
sheets/sheets_wayback_20260814/participatingAgencies04212026am_40c2a09e26b3.xlsx,excels/40c2a09e26b382c148db7d1964218ec0f41140793e4ef9c82773fb128c865d4a.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies04212026am.xlsx,20260421185002,40c2a09e26b382c148db7d1964218ec0f41140793e4ef9c82773fb128c865d4a
sheets/sheets_wayback_20260814/participatingAgencies04242025am_85ea374f2816.xlsx,excels/85ea374f2816790c2bc2efec0e5bc9d8245d19695ee604eadc1a502b1bfe3faf.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies04242025am.xlsx,20250428063138,85ea374f2816790c2bc2efec0e5bc9d8245d19695ee604eadc1a502b1bfe3faf
sheets/sheets_wayback_20260814/participatingAgencies04282025am_66b1c5080144.xlsx,excels/66b1c508014473ce5df6daa74b5a7ab2a0ff31f26c0523cbfd7ee59a697ccba1.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies04282025am.xlsx,20250428214940,66b1c508014473ce5df6daa74b5a7ab2a0ff31f26c0523cbfd7ee59a697ccba1
sheets/sheets_wayback_20260814/participatingAgencies05152025am_2f8e91de7687.xlsx,excels/2f8e91de7687dd6fa84d9973f5e42f938786f4f4455827e66209fc225feefabd.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies05152025am.xlsx,20250516134839,2f8e91de7687dd6fa84d9973f5e42f938786f4f4455827e66209fc225feefabd
sheets/sheets_wayback_20260814/participatingAgencies05162025am_46f827da806f.xlsx,excels/46f827da806f2a0161e4768a8801b7970e431c76e4fd946576e06095bfd50503.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies05162025am.xlsx,20250517204948,46f827da806f2a0161e4768a8801b7970e431c76e4fd946576e06095bfd50503
sheets/sheets_wayback_20260814/participatingAgencies05222025pm_f3eeb264c747.xlsx,excels/f3eeb264c747bb4739204fb9975b8a61380cee06be050cec529cfa52fd9b3915.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies05222025pm.xlsx,20250523195033,f3eeb264c747bb4739204fb9975b8a61380cee06be050cec529cfa52fd9b3915
sheets/sheets_wayback_20260814/participatingAgencies05232025pm_c4502baeff14.xlsx,excels/c4502baeff14ce5a4fdcb1dde4631b7b7f6b49a7c488baaefb5c30699711c045.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies05232025pm.xlsx,20250524215928,c4502baeff14ce5a4fdcb1dde4631b7b7f6b49a7c488baaefb5c30699711c045
sheets/sheets_wayback_20260814/participatingAgencies05292025am_5d0d3292d435.xlsx,excels/5d0d3292d435025b3b369f9a1a13c89a8de26ccf66cfa95a4f8ebdea7849570c.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies05292025am.xlsx,20250602194610,5d0d3292d435025b3b369f9a1a13c89a8de26ccf66cfa95a4f8ebdea7849570c
sheets/sheets_wayback_20260814/participatingAgencies06112025pm_b0a41023e161.xlsx,excels/b0a41023e161d369e8acc97385c183b750190dbaa45911479aa5c25bc83187cf.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies06112025pm.xlsx,20250612173507,b0a41023e161d369e8acc97385c183b750190dbaa45911479aa5c25bc83187cf
sheets/sheets_wayback_20260814/participatingAgencies06122025pm_4b47f1ccecea.xlsx,excels/4b47f1ccecea5b5abac8a9f3c930988c1004280a6855382c101e41cdfd712a6c.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies06122025pm.xlsx,20250613231119,4b47f1ccecea5b5abac8a9f3c930988c1004280a6855382c101e41cdfd712a6c
sheets/sheets_wayback_20260814/participatingAgencies06162025pm_f8656926b6cf.xlsx,excels/f8656926b6cf087f4db42bd9addf2b7423169a3f8e4319ab38a1be09fb78fc92.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies06162025pm.xlsx,20250616231113,f8656926b6cf087f4db42bd9addf2b7423169a3f8e4319ab38a1be09fb78fc92
sheets/sheets_wayback_20260814/participatingAgencies06232025am_3c6068ecdc74.xlsx,excels/3c6068ecdc741e8f79cf02875d8577f1f29d02563d60a95a89e4e652241a4509.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies06232025am.xlsx,20250624125623,3c6068ecdc741e8f79cf02875d8577f1f29d02563d60a95a89e4e652241a4509
sheets/sheets_wayback_20260814/participatingAgencies06262025am_27b115195f41.xlsx,excels/27b115195f410a47d12ea51cb06438678243fb23b566099bba650ddbbb93ec15.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies06262025am.xlsx,20250626115614,27b115195f410a47d12ea51cb06438678243fb23b566099bba650ddbbb93ec15
sheets/sheets_wayback_20260814/participatingAgencies06272025am_9f63c87f87a6.xlsx,excels/9f63c87f87a67596dc7102ab2629c1ed4efae96c4f7cad487e73ff7868ca89f7.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies06272025am.xlsx,20250627125227,9f63c87f87a67596dc7102ab2629c1ed4efae96c4f7cad487e73ff7868ca89f7
sheets/sheets_wayback_20260814/participatingAgencies07012025pm_9cf83e994400.xlsx,excels/9cf83e9944003b429cc56892873d5dee5cf2b2d9343c1bc025e32c4a5a337584.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies07012025pm.xlsx,20250701231124,9cf83e9944003b429cc56892873d5dee5cf2b2d9343c1bc025e32c4a5a337584
sheets/sheets_wayback_20260814/participatingAgencies07112025pm_fac5cf8f8e6d.xlsx,excels/fac5cf8f8e6d34aa10b1b92f98bfc57b6436cc78ad9438a05c1546256109b9df.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies07112025pm.xlsx,20250711231125,fac5cf8f8e6d34aa10b1b92f98bfc57b6436cc78ad9438a05c1546256109b9df
sheets/sheets_wayback_20260814/participatingAgencies07142025am_29f095b63ee9.xlsx,excels/29f095b63ee95e74bf94c7213250be490d958416e561aee9a6d206ff624f323e.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies07142025am.xlsx,20250714231140,29f095b63ee95e74bf94c7213250be490d958416e561aee9a6d206ff624f323e
sheets/sheets_wayback_20260814/participatingAgencies07152025am_3da04b2a6474.xlsx,excels/3da04b2a64749fb83b5f722ce8be4afeacc69c7de65f68a2c8e89ea7146c1711.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies07152025am.xlsx,20250716101523,3da04b2a64749fb83b5f722ce8be4afeacc69c7de65f68a2c8e89ea7146c1711
sheets/sheets_wayback_20260814/participatingAgencies07182025pm_d6edafa262b3.xlsx,excels/d6edafa262b3d105118e09bd00686e34cee9e19a621352cd0a39cafd3f056195.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies07182025pm.xlsx,20250718231210,d6edafa262b3d105118e09bd00686e34cee9e19a621352cd0a39cafd3f056195
sheets/sheets_wayback_20260814/participatingAgencies07242025pm_b_cecc14c2c952.xlsx,excels/cecc14c2c9526189c85fc462e4d5c8230db34da465cb33c114ccba6998c58ab0.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies07242025pm_b.xlsx,20250724231340,cecc14c2c9526189c85fc462e4d5c8230db34da465cb33c114ccba6998c58ab0
sheets/sheets_wayback_20260814/participatingAgencies07252025pm_122bef52ca3e.xlsx,excels/122bef52ca3e58db73ec5161c4c652a0bd67ea19c2eb6037f1061f10f9ae5f19.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies07252025pm.xlsx,20250725231351,122bef52ca3e58db73ec5161c4c652a0bd67ea19c2eb6037f1061f10f9ae5f19
sheets/sheets_wayback_20260814/participatingAgencies07292025pm_5ebda7dbc728.xlsx,excels/5ebda7dbc72813f6f03d3389112e7df2db749ada57051434e637171859a8c79d.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies07292025pm.xlsx,20250729231147,5ebda7dbc72813f6f03d3389112e7df2db749ada57051434e637171859a8c79d
sheets/sheets_wayback_20260814/participatingAgencies07302025pm_80407a41af58.xlsx,excels/80407a41af58da4c319f40bf8b96975a6938955aa3472b8eac42e55f693970a6.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies07302025pm.xlsx,20250731231138,80407a41af58da4c319f40bf8b96975a6938955aa3472b8eac42e55f693970a6
sheets/sheets_wayback_20260814/participatingAgencies08012025pm_4b680fac28eb.xlsx,excels/4b680fac28ebbdee115f7529fd38f721c2119c9de353d9412c15b77faf960c8c.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies08012025pm.xlsx,20250803023245,4b680fac28ebbdee115f7529fd38f721c2119c9de353d9412c15b77faf960c8c
sheets/sheets_wayback_20260814/participatingAgencies08052025pm_1fb46bcffa6b.xlsx,excels/1fb46bcffa6be28918ac9c1b158759dc0e903fc2e08f9a5915a766ad5e917acd.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies08052025pm.xlsx,20250805220949,1fb46bcffa6be28918ac9c1b158759dc0e903fc2e08f9a5915a766ad5e917acd
sheets/sheets_wayback_20260814/participatingAgencies08062025pm_e4f0b367514a.xlsx,excels/e4f0b367514a807e9f7813be2bd279d669a697631d847bde4025f192c0efa046.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies08062025pm.xlsx,20250807020543,e4f0b367514a807e9f7813be2bd279d669a697631d847bde4025f192c0efa046
sheets/sheets_wayback_20260814/participatingAgencies08072025pm_1e64567a9af3.xlsx,excels/1e64567a9af330ff1b6d3ea5e88610096f3d0b77f0af690327946002511b7c5a.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies08072025pm.xlsx,20250808103132,1e64567a9af330ff1b6d3ea5e88610096f3d0b77f0af690327946002511b7c5a
sheets/sheets_wayback_20260814/participatingAgencies08082025pm_f9ae9fc53561.xlsx,excels/f9ae9fc535617ea5d9e518c20273a4f5fb828050723ccb15c68afd736cf89006.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies08082025pm.xlsx,20250811140043,f9ae9fc535617ea5d9e518c20273a4f5fb828050723ccb15c68afd736cf89006
sheets/sheets_wayback_20260814/participatingAgencies08142025pm_21c08c3b4734.xlsx,excels/21c08c3b4734895f5bf77dfabb0fe2d9095ea2cf15945c66f630307082d1f0db.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies08142025pm.xlsx,20250814223528,21c08c3b4734895f5bf77dfabb0fe2d9095ea2cf15945c66f630307082d1f0db
sheets/sheets_wayback_20260814/participatingAgencies08202025pm_22d8c8646ab5.xlsx,excels/22d8c8646ab546233c75be19b9d170afe1aa492792de38fa693d39adba7af3e2.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies08202025pm.xlsx,20250821135928,22d8c8646ab546233c75be19b9d170afe1aa492792de38fa693d39adba7af3e2
sheets/sheets_wayback_20260814/participatingAgencies08272025am_ce49743beef0.xlsx,excels/ce49743beef087e1f2eba7642c0e95a8f8eccaa36207edc0531d55d12cd74c7d.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies08272025am.xlsx,20250827135640,ce49743beef087e1f2eba7642c0e95a8f8eccaa36207edc0531d55d12cd74c7d
sheets/sheets_wayback_20260814/participatingAgencies09032025pm_12e0e6039d3d.xlsx,excels/12e0e6039d3d1c46e9b56331bb32f74b520600a28220e58c48fcbaeacdf16125.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies09032025pm.xlsx,20250904122858,12e0e6039d3d1c46e9b56331bb32f74b520600a28220e58c48fcbaeacdf16125
sheets/sheets_wayback_20260814/participatingAgencies09042025pm_6102eb2a5f30.xlsx,excels/6102eb2a5f30e3d1de09503b9bb91e3fc7b6a82118e50fa887986e1039dfc9f6.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies09042025pm.xlsx,20250904221331,6102eb2a5f30e3d1de09503b9bb91e3fc7b6a82118e50fa887986e1039dfc9f6
sheets/sheets_wayback_20260814/participatingAgencies09052025pm_c7bb3c73b5e6.xlsx,excels/c7bb3c73b5e6737392e857e8068d1eeb78a42c6b4f0c18b70a16626c276e0425.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies09052025pm.xlsx,20250905180607,c7bb3c73b5e6737392e857e8068d1eeb78a42c6b4f0c18b70a16626c276e0425
sheets/sheets_wayback_20260814/participatingAgencies09082025am_b9cb179ef04e.xlsx,excels/b9cb179ef04e71e3f35cc3a9c5a25a950c6f325fc90df3ec0892de0e10afa8d1.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies09082025am.xlsx,20250908190919,b9cb179ef04e71e3f35cc3a9c5a25a950c6f325fc90df3ec0892de0e10afa8d1
sheets/sheets_wayback_20260814/participatingAgencies09082025pm_9027c6279957.xlsx,excels/9027c6279957bab6292d8ddbe962ceac6d37f0ca27e567ed621e30189167f9d3.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies09082025pm.xlsx,20250909110001,9027c6279957bab6292d8ddbe962ceac6d37f0ca27e567ed621e30189167f9d3
sheets/sheets_wayback_20260814/participatingAgencies09102025am_a526f7790793.xlsx,excels/a526f7790793b2534ed0fa2fe22bb2d44f1d442f9aa81fec98210b110eb7a362.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies09102025am.xlsx,20250910185824,a526f7790793b2534ed0fa2fe22bb2d44f1d442f9aa81fec98210b110eb7a362
sheets/sheets_wayback_20260814/participatingAgencies09112025pm_b1f93430e4b9.xlsx,excels/b1f93430e4b9a95955cd58c19dd8f249e4fcbeb5d52de908b3eab4c3b76325f7.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies09112025pm.xlsx,20250912132915,b1f93430e4b9a95955cd58c19dd8f249e4fcbeb5d52de908b3eab4c3b76325f7
sheets/sheets_wayback_20260814/participatingAgencies09172025pm_6e10b847349e.xlsx,excels/6e10b847349e1663ffb0455d44b6ac33dbb0329bcf57fc6560cd630e46b4315f.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies09172025pm.xlsx,20250918162900,6e10b847349e1663ffb0455d44b6ac33dbb0329bcf57fc6560cd630e46b4315f
sheets/sheets_wayback_20260814/participatingAgencies09232025am_4f2b62c6b3d6.xlsx,excels/4f2b62c6b3d6bd193b2cebf872a2063bc67d065042d55ed838ce098b62b112a2.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies09232025am.xlsx,20250923142042,4f2b62c6b3d6bd193b2cebf872a2063bc67d065042d55ed838ce098b62b112a2
sheets/sheets_wayback_20260814/participatingAgencies09242025am_0a828c6db84e.xlsx,excels/0a828c6db84e9b2a8d6a00a0e315d391a793bcdb4df0f4de0b29b0993298aba5.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies09242025am.xlsx,20250924212926,0a828c6db84e9b2a8d6a00a0e315d391a793bcdb4df0f4de0b29b0993298aba5
sheets/sheets_wayback_20260814/participatingAgencies09252025am_9efabfd71860.xlsx,excels/9efabfd718608e26013b304733ee9b9088d91cc8360fd876bb474fe850d68ac2.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies09252025am.xlsx,20250925195426,9efabfd718608e26013b304733ee9b9088d91cc8360fd876bb474fe850d68ac2
sheets/sheets_wayback_20260814/participatingAgencies09302025pm_471f48c9389e.xlsx,excels/471f48c9389e6232342d8f7cbc64cded5629c37c4e0a1ddebad1b8f824a3ad9c.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies09302025pm.xlsx,20251001121106,471f48c9389e6232342d8f7cbc64cded5629c37c4e0a1ddebad1b8f824a3ad9c
sheets/sheets_wayback_20260814/participatingAgencies10152025mid_802ad72cf4bb.xlsx,excels/802ad72cf4bbb9bbc00acf073091e68d042d74a157516dd319ecf53ef064fa67.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies10152025mid.xlsx,20251015192518,802ad72cf4bbb9bbc00acf073091e68d042d74a157516dd319ecf53ef064fa67
sheets/sheets_wayback_20260814/participatingAgencies10162025am_443f140f031e.xlsx,excels/443f140f031ecea62116d23de202dfd93fcd29a6876aa2a2e724af8aba659636.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies10162025am.xlsx,20251016160213,443f140f031ecea62116d23de202dfd93fcd29a6876aa2a2e724af8aba659636
sheets/sheets_wayback_20260814/participatingAgencies10222025am_1e8a6d562500.xlsx,excels/1e8a6d5625006d5422766b037d3f0540ea7b66555419c00899f23b3ebf4966ce.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies10222025am.xlsx,20251022115342,1e8a6d5625006d5422766b037d3f0540ea7b66555419c00899f23b3ebf4966ce
sheets/sheets_wayback_20260814/participatingAgencies10222025mid_ce5a401d3cdf.xlsx,excels/ce5a401d3cdf6f7ac045baaa492a6b640faa5975d4b0bcf76da66bbd1ac9b29e.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies10222025mid.xlsx,20251022192338,ce5a401d3cdf6f7ac045baaa492a6b640faa5975d4b0bcf76da66bbd1ac9b29e
sheets/sheets_wayback_20260814/participatingAgencies10232025am_3fa101840aa8.xlsx,excels/3fa101840aa898dd4cc29e7add461079b155a9e4cd6811eb84dead7698d8a1de.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies10232025am.xlsx,20251023170517,3fa101840aa898dd4cc29e7add461079b155a9e4cd6811eb84dead7698d8a1de
sheets/sheets_wayback_20260814/participatingAgencies10232025mid_b17cd5de1df3.xlsx,excels/b17cd5de1df3f6723ec0bef83fb7508f2932ce88da768f79c27d14c35fe06d1a.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies10232025mid.xlsx,20251024065300,b17cd5de1df3f6723ec0bef83fb7508f2932ce88da768f79c27d14c35fe06d1a
sheets/sheets_wayback_20260814/participatingAgencies10272025am_f3d6b461ea5d.xlsx,excels/f3d6b461ea5dea63efbb6eebc2f269dd2b898942ce70215ec5fb5c87ef391d74.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies10272025am.xlsx,20251027135622,f3d6b461ea5dea63efbb6eebc2f269dd2b898942ce70215ec5fb5c87ef391d74
sheets/sheets_wayback_20260814/participatingAgencies10292025am_e68db663c465.xlsx,excels/e68db663c465fc9d7d2e68b5a152a4b46a97bf18c6be5a6d963a4e95c77fb8a6.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies10292025am.xlsx,20251031020601,e68db663c465fc9d7d2e68b5a152a4b46a97bf18c6be5a6d963a4e95c77fb8a6
sheets/sheets_wayback_20260814/participatingAgencies10312025pm_f3e8fbfa1ad3.xlsx,excels/f3e8fbfa1ad3c06b8a745fe1f94fb329e93dc23c21f8941734e2ee1f6109a7ca.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies10312025pm.xlsx,20251031214619,f3e8fbfa1ad3c06b8a745fe1f94fb329e93dc23c21f8941734e2ee1f6109a7ca
sheets/sheets_wayback_20260814/participatingAgencies11032025am_674df0c1f2df.xlsx,excels/674df0c1f2df89b564492bd464209e074c6b848ced9495148d3a5bbd306e28a4.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies11032025am.xlsx,20251104023835,674df0c1f2df89b564492bd464209e074c6b848ced9495148d3a5bbd306e28a4
sheets/sheets_wayback_20260814/participatingAgencies11042025am_dab0bf544d67.xlsx,excels/dab0bf544d674db99016634c1632def9b58df133561f73694402e96216a01205.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies11042025am.xlsx,20251104230155,dab0bf544d674db99016634c1632def9b58df133561f73694402e96216a01205
sheets/sheets_wayback_20260814/participatingAgencies11062025am_e8ff5ff5f8ad.xlsx,excels/e8ff5ff5f8ad0d781dd8de8c17305e5ac12a4e376ee532b77bc8a47fd1391468.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies11062025am.xlsx,20251106162800,e8ff5ff5f8ad0d781dd8de8c17305e5ac12a4e376ee532b77bc8a47fd1391468
sheets/sheets_wayback_20260814/participatingAgencies11072025pm_6d1d2936eeaf.xlsx,excels/6d1d2936eeafe2db58fb61bee854b147a6362cfc8dfc3ea24dec1a3509b4155d.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies11072025pm.xlsx,20251108202710,6d1d2936eeafe2db58fb61bee854b147a6362cfc8dfc3ea24dec1a3509b4155d
sheets/sheets_wayback_20260814/participatingAgencies11102025pm_9a1ec215ed85.xlsx,excels/9a1ec215ed85d846ccaa2f053d12397ac877019fd6045195b7f0504f30d8f5da.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies11102025pm.xlsx,20251111174753,9a1ec215ed85d846ccaa2f053d12397ac877019fd6045195b7f0504f30d8f5da
sheets/sheets_wayback_20260814/participatingAgencies11202025mid_6a6f89c30941.xlsx,excels/6a6f89c3094115acb51c324d33f1d9f9e44a67e01668f4315277f8d1a932675f.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies11202025mid.xlsx,20251122223455,6a6f89c3094115acb51c324d33f1d9f9e44a67e01668f4315277f8d1a932675f
sheets/sheets_wayback_20260814/participatingAgencies12012025am_27cc094bf362.xlsx,excels/27cc094bf362f99f6e0a198ff832cb08b52360dce84b929df51411db8d501ddf.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies12012025am.xlsx,20251202161810,27cc094bf362f99f6e0a198ff832cb08b52360dce84b929df51411db8d501ddf
sheets/sheets_wayback_20260814/participatingAgencies12042025pm_c25032e5d895.xlsx,excels/c25032e5d89588f1b47b749a2adab0b72fb4887e9e9bc35a281ed28ce1a85fb8.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies12042025pm.xlsx,20251204222125,c25032e5d89588f1b47b749a2adab0b72fb4887e9e9bc35a281ed28ce1a85fb8
sheets/sheets_wayback_20260814/participatingAgencies12042025pm2_22d2776851f3.xlsx,excels/22d2776851f34a6a22a176f7bcddc7d3e0b1fe77681eeac6159ef2077296d1a4.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies12042025pm2.xlsx,20251205151125,22d2776851f34a6a22a176f7bcddc7d3e0b1fe77681eeac6159ef2077296d1a4
sheets/sheets_wayback_20260814/participatingAgencies12082025mid_416c9f219ba5.xlsx,excels/416c9f219ba5cf4e1bef6c933bacf6af6ab495dfef324a4c47aaac145af18440.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies12082025mid.xlsx,20251209033022,416c9f219ba5cf4e1bef6c933bacf6af6ab495dfef324a4c47aaac145af18440
sheets/sheets_wayback_20260814/participatingAgencies12102025am_bb44bb82c721.xlsx,excels/bb44bb82c721ca4c10c1b4691a076ab44a8c5bdae7afde1bc5bafd5b3a07a4e1.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies12102025am.xlsx,20251210205858,bb44bb82c721ca4c10c1b4691a076ab44a8c5bdae7afde1bc5bafd5b3a07a4e1
sheets/sheets_wayback_20260814/participatingAgencies12122025pm_ad10624623cc.xlsx,excels/ad10624623cc5e170a4d730af6bf9eadcee57489a8421ed51a3dbbcfd5ea6418.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies12122025pm.xlsx,20251212160134,ad10624623cc5e170a4d730af6bf9eadcee57489a8421ed51a3dbbcfd5ea6418
sheets/sheets_wayback_20260814/participatingAgencies12122025pm_23970416c500.xlsx,excels/23970416c500a6a117bc5731e077c8af2da14b8d0c2ead61728527e375aa8bf3.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies12122025pm.xlsx,20251223061759,23970416c500a6a117bc5731e077c8af2da14b8d0c2ead61728527e375aa8bf3
sheets/sheets_wayback_20260814/participatingAgencies12302025am_3148c9a8781d.xlsx,excels/3148c9a8781d18561a4e4d5723b5c2029c8e73fa3c79a44cf54d6a7eb4077e0a.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/participatingAgencies12302025am.xlsx,20251231141521,3148c9a8781d18561a4e4d5723b5c2029c8e73fa3c79a44cf54d6a7eb4077e0a
sheets/sheets_wayback_20260814/pendingAgencies_20250222_dd9f37e54676.xlsx,excels/dd9f37e546763043c157874f7d00fc03d3f9d20898f427e2c1b3fabd8e00d7ea.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/pendingAgencies.xlsx,20250222170728,dd9f37e546763043c157874f7d00fc03d3f9d20898f427e2c1b3fabd8e00d7ea
sheets/sheets_wayback_20260814/pendingAgencies01072026am_ee30f212dbb2.xlsx,excels/ee30f212dbb247be3c10c7f13a03b3bfea4ea86dda97812f7de15cc1a5ab392f.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/pendingAgencies01072026am.xlsx,20260108040452,ee30f212dbb247be3c10c7f13a03b3bfea4ea86dda97812f7de15cc1a5ab392f
sheets/sheets_wayback_20260814/pendingAgencies01122026am_fe307f1038f8.xlsx,excels/fe307f1038f8da1c4119a28e64f59e42b86066495181eefeeaec62c80ae1b8db.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/pendingAgencies01122026am.xlsx,20260113155048,fe307f1038f8da1c4119a28e64f59e42b86066495181eefeeaec62c80ae1b8db
sheets/sheets_wayback_20260814/pendingAgencies01152026am_c08fdc8398fa.xlsx,excels/c08fdc8398fa58905b8bfd238d40324088f50b857f2ae9ebcc2003fa03cbf037.xlsx,https://www.ice.gov/doclib/about/offices/ero/287g/pendingAgencies01152026am.xlsx,20260117120930,c08fdc8398fa58905b8bfd238d40324088f50b857f2ae9ebcc2003fa03cbf037
